,income
11957,False
27586,False
3908,False
10763,False
7688,False
22880,False
30302,False
20836,False
8075,True
14635,False
13161,False
23348,False
6479,False
4711,False
23722,True
12476,False
989,True
29648,False
2682,True
21142,False
18892,True
9702,False
20698,False
17392,True
24503,False
21740,False
23023,False
22356,True
20118,False
25033,False
11196,False
7787,False
22538,False
18260,False
16099,True
3823,False
21646,True
8446,True
25038,False
5159,True
29619,True
23166,False
17143,False
21865,False
654,True
5812,False
21672,False
2892,True
16179,False
30453,True
5636,False
9612,False
3044,True
29688,False
21691,False
8445,True
26185,True
23702,False
6159,True
13515,False
19543,False
12569,False
6022,False
5092,False
13569,True
11211,True
11221,False
24230,False
29642,False
23121,False
25972,False
17515,False
3659,False
3326,True
9465,False
15033,False
2663,True
22617,False
21762,True
28062,False
21917,False
11673,False
31974,False
27904,False
1927,True
26013,False
14132,False
30537,False
32436,False
2880,True
22223,False
19765,False
13562,False
9494,False
24943,False
21341,True
27483,False
28929,False
16195,False
22104,False
4620,True
942,True
30940,False
19619,False
29794,False
19641,False
16577,False
16522,False
8368,False
8627,False
16692,False
17949,False
12156,True
6727,True
18519,False
24997,True
30575,False
31806,False
31464,False
31104,False
23777,False
18660,False
23456,False
12817,True
28202,False
25146,False
30725,False
2623,True
32322,False
8534,False
18301,False
16615,False
8371,False
23841,False
737,True
31944,False
24493,True
26233,False
14057,False
14879,False
14249,False
25844,False
24899,True
22089,False
24501,False
9513,False
22319,False
10187,False
6495,True
755,True
21304,False
31574,False
24348,False
15802,True
28348,False
26931,False
6200,False
20308,True
16453,True
21751,False
8084,False
15047,False
32506,False
5682,False
31241,False
15653,False
32490,False
18064,False
7557,True
8569,False
9661,False
15734,False
5961,False
18987,False
29800,False
7868,False
1269,False
28716,False
13733,True
12697,False
26514,True
6998,False
11283,False
8669,False
31458,False
18667,False
20116,True
9045,True
30597,False
28180,False
22029,False
32066,False
31540,False
27320,False
23004,False
24454,False
5127,False
9327,False
1545,True
739,True
11572,False
10875,False
1674,True
16121,True
2567,True
6984,False
6795,False
19902,False
4732,False
773,True
17249,False
8521,False
21584,False
28991,True
17025,False
18,True
2244,False
3203,True
7288,False
5204,False
13708,False
20995,False
6923,False
32378,False
27443,False
11998,True
11197,False
13968,True
28068,False
12921,False
6665,False
3240,False
16929,False
3309,True
10358,False
363,True
20107,False
11017,False
11789,False
4726,False
8738,False
19324,True
16855,False
1641,True
30586,True
20901,False
1172,False
4500,False
13465,False
22469,False
30234,False
25465,False
3364,False
24247,True
12665,False
1410,False
12479,False
28900,False
6666,False
11332,False
17199,False
22884,True
14900,False
23706,False
2131,True
1797,True
15378,False
7727,False
4575,True
5190,False
8167,True
19506,True
15732,False
21749,True
12410,False
20659,True
523,False
3089,True
27541,False
11619,False
21695,False
1996,True
21637,False
17916,False
11819,True
19105,False
11602,False
2831,True
8269,False
7489,False
26282,False
32106,False
29547,False
29046,False
1299,False
6273,False
5499,False
6447,True
15613,False
15126,False
27558,False
29191,False
17864,True
17985,False
10151,False
21475,True
7067,False
28735,False
25572,False
20045,False
15116,False
28265,False
8747,False
21209,True
5680,False
11549,False
16781,False
1537,True
18890,False
32435,False
26415,False
5555,False
3010,True
22078,False
17107,False
16684,False
29882,True
21017,False
7328,True
12486,True
4185,False
30934,False
15146,False
9549,False
11496,False
13647,False
30924,False
28205,False
31036,False
13147,False
4582,False
31058,True
7367,False
10681,False
143,False
32229,False
23817,False
24845,False
29517,True
9344,False
14141,False
23349,False
1212,False
23439,False
24044,False
30211,True
9261,False
14086,False
30923,True
29937,False
21811,False
20167,True
27862,False
23600,False
5994,False
20151,False
4272,False
14923,False
24280,True
786,True
11049,False
14785,False
18100,True
25118,False
27047,False
15792,False
12379,False
7853,False
30669,False
26989,False
13016,False
14873,False
14259,False
19289,False
4626,False
17380,True
26101,False
31485,False
154,False
23630,False
11468,False
22634,True
25408,False
8055,False
23927,False
21907,False
27027,False
23889,False
8926,False
156,False
26427,False
3085,True
27183,False
1552,True
13393,False
556,True
2148,True
11987,False
495,True
28051,True
2321,True
17296,False
151,False
31572,False
27975,False
27234,True
1364,False
18122,False
19385,False
18799,False
23345,False
20596,False
15696,False
19267,True
3720,True
7127,True
9533,False
17272,False
5471,False
19585,False
26195,False
4823,True
21088,True
15479,False
12653,True
16727,False
4136,False
27671,False
19572,False
20906,False
18607,False
12388,False
2121,True
6858,False
992,False
13273,False
15871,True
16149,False
22971,True
25111,False
30321,False
15630,True
7366,False
30534,True
21118,False
17849,True
20977,False
30482,False
3565,False
5840,False
16667,False
31397,False
12861,False
22559,True
18984,True
8911,False
4151,False
16075,False
14271,False
14130,False
32030,False
20462,False
13502,False
10313,True
26406,True
23760,False
24584,False
22653,False
13204,False
4321,False
3161,False
2630,True
29905,False
3174,False
2565,True
29064,True
17587,False
31143,True
31357,False
29853,False
17000,True
3114,False
10833,False
22814,False
23865,False
29464,False
25681,False
19112,False
13920,False
24435,False
2460,True
14914,False
11810,False
29594,True
8092,False
17741,False
20175,False
7798,False
8997,False
12886,False
28642,False
7776,False
14201,True
17974,True
15489,False
32096,False
3140,False
12472,False
5338,False
24656,False
16931,False
7118,False
28679,False
6937,False
16410,False
17451,False
3918,False
22988,True
5529,False
23062,False
5398,False
11360,False
14380,False
17285,False
26075,False
10740,False
21230,False
16821,False
8320,False
15699,False
11112,True
23327,False
5269,False
1861,True
10891,False
32353,False
17488,False
9225,True
1,False
2706,True
21087,True
13327,False
21709,True
10691,False
9196,False
6957,False
32312,False
31233,False
2155,True
25418,True
4011,False
30865,False
534,False
11962,False
5823,False
16969,False
11875,True
12352,False
15323,False
27437,False
23065,False
25103,False
26811,False
8683,False
9743,False
14260,False
15124,True
28488,False
9088,False
16562,False
6464,True
28867,True
23380,False
18300,False
8107,False
14904,False
1910,True
27731,True
25023,False
24815,True
17517,False
26288,True
25881,False
32134,True
1317,False
4368,False
8313,False
20214,False
24739,False
23709,False
13854,False
6080,False
25158,True
2601,True
6568,False
18557,False
31298,False
12746,False
19989,False
13276,False
22813,False
7995,False
9142,False
3768,False
5077,True
30976,False
9599,False
4631,False
24883,False
240,False
16053,True
15424,False
29938,False
24961,False
26209,False
11461,False
23986,False
7465,False
1867,True
29132,False
18952,False
2521,True
26440,False
1820,True
2410,True
8243,False
6637,False
21571,False
16576,False
4565,False
14917,False
24326,True
13929,False
29583,False
6391,False
2118,True
10050,False
3779,False
30336,False
4961,False
2809,True
498,True
11445,False
918,False
26650,False
13390,False
13264,False
4284,False
26879,True
228,False
28909,False
26332,False
2741,True
13329,False
11703,False
14348,False
9271,False
25935,False
11113,False
6001,False
22102,False
4897,False
5583,False
18749,True
7867,False
24832,False
1128,False
26194,False
10400,True
1567,True
10298,False
1706,True
23834,False
3153,False
10364,True
11523,False
7299,False
27517,False
31936,False
6240,True
23488,False
9824,False
2925,False
10490,True
32159,False
12444,False
2721,True
23829,False
24277,False
7509,False
28479,True
25438,False
28314,False
28668,False
13799,False
15154,False
26909,False
14783,False
27079,False
27753,False
16344,False
10832,True
15749,True
9053,False
1505,False
6054,False
26764,False
4225,False
18934,False
30759,False
23824,True
30477,False
6768,True
3199,True
30717,False
6449,False
7951,False
14626,True
32116,False
15804,True
19028,True
4435,True
11357,False
25238,False
13668,False
14645,False
15706,True
20871,True
18445,False
21029,False
3775,False
20382,False
16374,False
5596,False
30945,False
9297,False
23649,False
30864,False
4174,False
26203,False
8737,False
9216,False
23308,False
25153,False
15581,False
10143,False
30920,False
8543,True
29122,False
983,True
8033,False
5480,False
28872,False
14894,True
21181,True
26110,False
20046,False
24327,False
10486,False
23331,True
4657,False
6414,False
15386,True
3150,False
25787,False
25109,False
21197,True
15861,False
9265,False
5969,False
14998,True
11891,False
19323,True
15454,True
17724,False
31715,False
1391,True
26166,False
7437,True
25583,False
8802,False
27805,False
27955,False
371,True
6146,True
26152,True
9775,False
17796,False
24973,False
18640,False
28043,False
22202,True
22504,False
2212,True
5603,False
8881,True
22388,True
5417,False
4938,True
13434,False
20008,False
3158,False
20651,True
9158,False
463,True
18138,False
25541,False
615,True
6380,False
20213,True
16762,True
11298,False
12995,False
8181,False
17719,True
13511,False
16574,False
2716,True
26080,False
26601,False
29847,True
20181,False
26205,False
10003,False
22706,False
13639,False
25543,True
7389,False
18278,False
21045,False
14356,False
28626,False
7769,True
23474,False
6221,False
25442,True
27772,False
21378,False
29883,False
7037,False
15474,False
11646,False
15897,True
10570,False
15511,False
24682,False
28513,False
27686,True
24958,True
6358,False
28133,True
20376,True
6691,False
28554,True
15881,False
1030,False
9164,True
18604,True
9488,False
1577,True
23122,False
15859,False
9947,False
3793,False
27861,False
22194,False
20711,False
32102,True
17551,False
29462,False
30590,False
22115,False
2917,True
5586,False
29200,False
14605,False
6326,False
27907,False
1515,False
20696,False
2371,True
3432,False
18647,False
20863,False
4239,True
19773,False
1390,True
893,True
17874,False
29197,False
14037,False
31852,False
15187,False
2933,False
30435,False
10937,False
29904,False
31259,False
1129,False
731,True
11110,False
3084,True
7297,False
4588,False
12496,True
2795,True
7601,False
798,True
22616,True
17118,False
24913,False
18628,False
178,False
11469,False
17558,False
13798,False
9830,True
17174,False
29218,False
198,True
14643,False
24059,False
16932,False
19723,True
12940,False
25527,False
16268,False
23849,True
11772,False
29849,False
24798,False
17524,False
13277,False
29603,False
15103,True
7533,False
24658,False
15855,False
66,True
4712,False
21598,False
11452,False
15689,False
29183,True
5033,False
6915,False
2572,True
26944,False
20225,False
17006,False
29645,False
6222,False
787,True
3332,False
31963,False
6008,False
24162,False
8334,True
16655,True
27326,False
13448,True
27667,False
1191,False
12478,False
515,True
16862,False
4476,False
21435,False
23283,True
10232,False
25025,False
17417,False
25676,True
14622,False
18982,False
17898,False
6191,False
23400,False
14175,False
7237,True
5753,False
2068,True
30250,True
8236,True
16252,False
15905,False
21905,False
1462,False
15207,False
24299,False
18255,True
4576,False
23593,True
9856,False
29284,False
7349,False
21007,False
25866,False
4818,False
31861,True
220,False
12632,False
19937,False
25240,False
18860,False
4248,True
28501,False
18432,False
17442,False
6487,False
7036,False
9456,False
26625,True
12433,False
5650,True
17632,True
27692,False
24436,False
31258,False
25691,False
2881,True
18061,False
25119,False
22444,True
901,False
18981,False
7164,True
18680,False
11594,False
2181,True
8488,False
9713,False
18369,False
24877,True
8219,False
30722,False
28035,False
6772,False
27995,True
14436,False
14678,False
11440,False
29084,False
16172,False
29000,False
7257,False
2580,True
7966,True
30451,False
2156,True
4340,True
9562,True
32332,True
26314,False
13743,False
1073,False
21638,False
17065,False
4530,True
3159,False
27781,False
2987,True
21292,False
1882,True
21398,False
18324,False
19680,False
19918,False
5974,True
3729,True
490,True
22092,True
1181,False
1375,False
5014,False
16234,False
17010,False
4758,False
10304,True
27073,False
6040,True
2841,True
4180,False
18645,False
4086,False
29579,False
2887,True
8876,False
20923,False
12271,False
27542,False
6671,False
14997,False
22837,False
9211,False
17750,False
29071,True
12581,False
19023,False
31710,False
5602,False
31009,False
13921,False
5730,False
14745,False
23588,False
5296,False
27091,False
12979,False
19322,True
28213,False
26940,False
17696,True
10171,False
22363,False
20918,False
22603,False
10065,True
11538,False
7669,False
23991,False
